customer_id,age,gender,country,registration_date,loyalty_score,lifetime_value,churn_label,churn_label_binaria,churn_label_yes_no
cust010107,35,male,germany,2022-06-22,24.07,6974.33,1,True,Yes
cust010108,43,other,brazil,2022-02-02,83.31,7391.21,0,False,No
cust010109,65,other,india,2021-05-16,75.46,8844.9,1,True,Yes
cust010110,22,male,canada,2018-02-19,78.49,19527.8,0,False,No
cust010111,37,male,australia,2018-06-10,23.98,17260.6,0,False,No
cust010112,21,female,brazil,2021-01-08,62.18,16364.16,1,True,Yes
cust010113,34,female,france,2018-05-28,65.16,8536.6,0,False,No
cust010114,34,male,usa,2020-11-29,22.81,1493.7,1,True,Yes
cust010115,36,male,usa,2022-12-27,53.55,19807.49,0,False,No
cust010116,34,female,canada,2020-04-24,73.8,6614.18,0,False,No
cust010117,51,male,canada,2020-02-28,82.72,15402.78,0,False,No
cust010118,69,female,australia,2021-01-01,28.16,384.72,1,True,Yes
cust010119,19,female,germany,2020-04-12,11.82,17558.39,0,False,No
cust010120,45,male,australia,2020-03-22,83.66,5974.66,0,False,No
cust010121,23,male,usa,2018-05-04,28.52,15878.01,0,False,No
cust010122,39,other,uk,2021-05-18,93.77,15604.83,1,True,Yes
cust010123,25,male,uk,2020-11-04,60.56,4929.16,0,False,No
cust010124,40,male,australia,2020-02-26,52.57,4746.89,1,True,Yes
cust010125,25,female,australia,2021-10-14,80.8,7800.53,0,False,No
cust010126,33,male,australia,2019-09-24,83.37,7694.02,0,False,No
cust010127,22,female,canada,2020-06-18,82.41,6733.02,1,True,Yes
cust010128,61,female,brazil,2020-06-05,44.01,12348.22,0,False,No
cust010129,67,other,france,2020-09-18,7.03,18969.32,0,False,No
cust010130,67,male,usa,2022-08-04,57.36,10205.62,0,False,No
cust010131,32,male,india,2023-01-03,83.94,17328.68,0,False,No
cust010132,43,female,usa,2020-07-28,52.23,18552.52,0,False,No
cust010133,42,male,france,2019-09-22,6.47,2353.19,0,False,No
cust010134,36,female,france,2023-03-01,59.68,7145.91,0,False,No
cust010135,41,other,germany,2019-08-03,46.42,6628.78,0,False,No
cust010136,23,other,india,2019-09-24,40.47,16470.66,0,False,No
cust010137,67,male,uk,2023-01-07,59.35,19947.16,0,False,No
cust010138,33,female,germany,2022-06-17,78.69,5545.96,0,False,No
cust010139,61,other,canada,2022-03-08,26.43,6784.38,0,False,No
cust010140,63,other,germany,2023-03-27,84.33,643.02,0,False,No
cust010141,65,other,australia,2020-07-26,23.02,18107.88,0,False,No
cust010142,63,female,canada,2018-07-09,63.99,4614.26,0,False,No
cust010143,54,female,usa,2023-02-06,21.91,17266.1,0,False,No
cust010144,60,female,france,2021-03-22,89.38,5197.01,0,False,No
cust010145,52,female,france,2022-04-07,42.05,16708.46,0,False,No
cust010146,68,other,germany,2023-06-11,77.1,16296.93,0,False,No
cust010147,53,other,brazil,2019-08-16,51.84,18239.83,0,False,No
cust010148,48,male,brazil,2021-08-11,32.6,3217.78,0,False,No
cust010149,61,female,france,2021-07-31,70.87,10833.15,0,False,No
cust010150,54,female,india,2022-10-15,85.46,1715.07,0,False,No
cust010151,38,male,canada,2018-04-03,84.37,5936.56,0,False,No
cust010152,25,other,uk,2019-12-20,65.49,898.56,0,False,No
cust010153,25,female,germany,2020-07-19,60.96,14373.71,0,False,No
cust010154,46,female,brazil,2021-03-16,36.88,4386.67,0,False,No
cust010155,45,female,france,2020-07-26,53.76,16680.5,0,False,No
cust010156,57,male,uk,2021-11-18,32.35,5124.14,0,False,No
cust010157,41,male,france,2023-01-06,27.89,18987.73,0,False,No
cust010158,39,other,india,2018-09-16,35.93,171.72,1,True,Yes
cust010159,55,female,usa,2020-06-10,78.17,14015.57,0,False,No
cust010160,44,female,australia,2019-12-29,12.86,19699.59,0,False,No
cust010161,58,female,france,2018-02-23,60.81,10065.51,0,False,No
cust010162,68,other,france,2019-03-12,38.22,17983.59,0,False,No
cust010163,37,female,brazil,2021-09-16,24.4,5786.8,0,False,No
cust010164,70,male,canada,2020-09-12,12.24,15206.47,1,True,Yes
cust010165,46,female,usa,2022-07-07,59.55,12220.42,0,False,No
cust010166,65,male,uk,2020-01-18,21.85,13058.25,0,False,No
cust010167,36,female,canada,2023-05-26,76.55,7221.98,1,True,Yes
cust010168,68,other,australia,2022-08-29,80.13,7040.93,0,False,No
cust010169,26,female,france,2019-10-26,75.81,771.23,0,False,No
cust010170,49,female,canada,2019-03-20,55.12,19393.58,0,False,No
cust010171,35,female,australia,2021-01-30,98.12,5706.88,0,False,No
cust010172,60,other,brazil,2021-12-24,44.14,1353.26,0,False,No
cust010173,66,other,france,2022-09-03,87.33,11414.59,0,False,No
cust010174,39,other,canada,2022-08-23,38.51,2344.13,0,False,No
cust010175,63,female,usa,2018-01-07,94.68,10651.36,0,False,No
cust010176,39,male,usa,2023-01-15,28.29,7069.28,0,False,No
cust010177,48,other,brazil,2018-11-25,27.07,12076.02,1,True,Yes
cust010178,63,other,germany,2021-07-04,93.0,17148.21,0,False,No
cust010179,38,other,brazil,2021-03-17,46.04,16547.34,1,True,Yes
cust010180,53,other,canada,2022-01-09,42.31,5120.91,0,False,No
cust010181,28,other,france,2022-11-04,98.34,6147.36,0,False,No
cust010182,33,female,france,2018-02-16,32.37,19794.89,0,False,No
cust010183,19,other,germany,2021-01-11,13.39,15234.63,0,False,No
cust010184,61,female,canada,2020-06-10,93.58,10284.72,0,False,No
cust010185,67,other,canada,2021-08-06,0.25,7563.67,1,True,Yes
cust010186,20,male,brazil,2020-01-09,11.16,8382.13,0,False,No
cust010187,69,male,france,2020-03-26,79.0,8830.36,0,False,No
cust010188,49,female,canada,2020-09-06,43.19,11180.11,0,False,No
cust010189,24,female,canada,2020-10-02,58.17,17140.3,0,False,No
cust010190,55,male,france,2018-05-13,30.84,16451.26,1,True,Yes
cust010191,45,other,australia,2021-10-25,56.59,6080.54,1,True,Yes
cust010192,61,female,germany,2022-09-09,29.51,7286.64,1,True,Yes
cust010193,40,male,uk,2018-12-27,62.27,4693.15,0,False,No
cust010194,40,female,brazil,2018-06-01,92.03,11540.76,0,False,No
cust010195,57,other,germany,2020-09-10,92.0,1023.45,0,False,No
cust010196,60,male,usa,2020-09-06,34.26,553.87,0,False,No
cust010197,31,other,canada,2019-02-07,27.23,17253.93,0,False,No
cust010198,19,male,india,2021-04-01,3.66,8779.33,0,False,No
cust010199,37,male,germany,2020-09-10,11.76,8395.13,0,False,No
cust010200,54,other,germany,2020-06-04,83.89,12499.11,0,False,No
cust010201,57,female,uk,2019-07-25,73.68,7047.17,0,False,No
cust010202,62,female,australia,2018-07-04,94.44,14214.32,0,False,No
cust010203,25,male,germany,2021-06-09,42.18,8586.65,0,False,No
cust010204,44,female,usa,2019-09-08,91.87,11570.45,0,False,No
cust010205,52,male,brazil,2018-08-08,70.64,8399.0,0,False,No
cust010206,24,female,france,2023-01-29,22.37,14498.83,0,False,No
cust010207,40,male,uk,2021-04-23,60.78,10076.72,0,False,No
cust010208,69,male,india,2018-02-26,62.4,4244.88,0,False,No
cust010209,65,male,australia,2023-01-30,79.39,18968.44,0,False,No
cust010210,45,other,france,2020-02-28,89.11,6496.57,0,False,No
cust010211,27,male,canada,2019-06-04,40.6,16187.21,0,False,No
cust010212,61,male,brazil,2021-02-16,59.51,11003.5,0,False,No
cust010213,61,other,canada,2022-10-31,92.66,10766.9,0,False,No
cust010214,50,female,france,2020-12-21,51.49,936.17,0,False,No
cust010215,48,male,canada,2022-01-13,6.94,247.66,0,False,No
cust010216,67,female,usa,2021-07-14,91.32,8226.89,0,False,No
cust010217,70,other,germany,2018-01-20,46.86,16923.2,0,False,No
cust010218,68,male,uk,2020-08-30,60.92,12229.08,0,False,No
cust010219,31,male,france,2021-03-24,29.65,16694.78,1,True,Yes
cust010220,39,female,india,2018-04-06,16.58,1157.68,1,True,Yes
cust010221,57,other,germany,2020-06-27,19.16,5427.97,1,True,Yes
cust010222,59,other,canada,2022-09-21,28.23,13443.22,0,False,No
cust010223,50,male,brazil,2021-12-10,21.78,13565.5,1,True,Yes
cust010224,53,other,brazil,2023-05-09,9.11,3029.33,0,False,No
cust010225,55,male,canada,2020-09-25,50.88,18445.73,0,False,No
cust010226,69,male,france,2018-06-12,85.96,19378.19,0,False,No
cust010227,49,female,canada,2020-11-03,65.05,13548.72,0,False,No
cust010228,42,other,uk,2021-01-07,62.5,12494.1,1,True,Yes
cust010229,46,female,germany,2018-02-06,14.71,10920.41,0,False,No
cust010230,57,female,australia,2022-11-09,38.61,8906.49,1,True,Yes
cust010231,36,male,australia,2022-03-15,52.36,2655.08,0,False,No
cust010232,60,other,usa,2018-06-02,35.95,1362.65,1,True,Yes
cust010233,19,female,uk,2019-08-09,97.97,2458.71,0,False,No
cust010234,47,male,uk,2018-01-17,25.85,17836.73,1,True,Yes
cust010235,69,female,india,2022-05-08,48.27,2799.18,0,False,No
cust010236,47,male,germany,2019-05-24,38.42,2405.77,0,False,No
cust010237,51,male,canada,2020-06-15,20.02,1135.39,0,False,No
cust010238,69,female,australia,2019-03-31,43.82,16152.06,1,True,Yes
cust010239,31,female,india,2021-04-07,58.6,12166.27,0,False,No
cust010240,23,male,uk,2021-09-17,20.06,6943.49,0,False,No
cust010241,37,female,france,2020-11-12,84.52,1848.34,0,False,No
cust010242,23,male,brazil,2019-04-07,85.79,9725.43,1,True,Yes
cust010243,64,other,uk,2018-04-05,83.71,6428.33,0,False,No
cust010244,47,female,india,2021-11-20,33.88,15056.94,1,True,Yes
cust010245,46,female,france,2023-05-02,78.5,4669.93,0,False,No
cust010246,49,male,usa,2022-07-01,97.29,1781.35,0,False,No
cust010247,63,other,brazil,2018-08-01,6.85,11950.53,1,True,Yes
cust010248,33,other,brazil,2019-03-13,72.27,19221.63,0,False,No
cust010249,20,male,usa,2021-09-11,40.49,603.3,1,True,Yes
cust010250,36,other,germany,2022-12-10,60.29,5864.95,0,False,No
cust010251,70,other,germany,2018-06-07,43.29,9820.54,0,False,No
cust010252,64,other,canada,2018-11-23,6.45,9771.04,1,True,Yes
cust010253,44,male,india,2018-01-01,42.63,14279.63,0,False,No
cust010254,35,other,france,2019-11-17,64.57,3785.79,0,False,No
cust010255,28,other,australia,2018-04-19,20.61,5095.02,0,False,No
cust010256,35,male,australia,2023-06-22,17.9,13178.54,0,False,No
cust010257,35,female,uk,2018-03-26,99.44,13076.96,1,True,Yes
cust010258,63,male,usa,2021-02-14,60.67,8257.57,0,False,No
cust010259,21,male,australia,2019-11-26,31.26,18230.37,0,False,No
cust010260,22,other,uk,2023-03-05,96.9,9985.85,0,False,No
cust010261,57,other,france,2019-11-03,29.02,15425.43,1,True,Yes
cust010262,27,female,france,2023-05-29,13.25,15335.21,0,False,No
cust010263,69,other,canada,2019-01-26,81.89,2585.59,0,False,No
cust010264,49,female,france,2022-03-30,97.69,19711.69,0,False,No
cust010265,38,female,australia,2022-10-02,93.67,9971.09,0,False,No
cust010266,48,female,usa,2019-10-11,24.61,11681.98,0,False,No
cust010267,29,female,france,2018-12-13,41.99,4198.38,0,False,No
cust010268,21,female,canada,2022-03-31,42.37,13311.41,0,False,No
cust010269,50,female,uk,2021-11-18,7.09,6735.02,0,False,No
cust010270,49,female,canada,2022-04-06,1.78,15014.96,0,False,No
cust010271,51,male,brazil,2022-02-21,64.07,1347.18,0,False,No
cust010272,68,male,canada,2018-08-12,96.47,550.17,0,False,No
cust010273,68,male,france,2022-08-22,59.0,15549.71,1,True,Yes
cust010274,53,male,uk,2023-05-30,78.79,782.27,0,False,No
cust010275,68,female,australia,2021-10-06,90.64,18377.19,0,False,No
cust010276,53,male,france,2018-03-28,56.14,9693.46,0,False,No
cust010277,42,female,usa,2021-01-28,4.49,11282.89,1,True,Yes
cust010278,36,male,canada,2022-02-12,40.94,15478.85,0,False,No
cust010279,65,male,canada,2019-07-26,40.39,13703.26,0,False,No
cust010280,43,female,usa,2022-03-14,10.14,2745.75,0,False,No
cust010281,62,female,usa,2018-05-05,13.97,1005.96,1,True,Yes
cust010282,25,male,brazil,2022-08-05,54.13,15899.96,0,False,No
cust010283,44,male,france,2021-09-09,61.04,11541.6,0,False,No
cust010284,57,female,usa,2022-12-03,68.06,6858.94,0,False,No
cust010285,22,female,uk,2019-06-06,36.2,6353.97,1,True,Yes
cust010286,18,female,france,2022-11-26,71.21,3316.64,0,False,No
cust010287,46,other,usa,2018-06-10,1.3,11964.31,1,True,Yes
cust010288,22,female,india,2020-12-31,94.24,12227.22,0,False,No
cust010289,48,male,india,2021-03-27,78.29,13488.54,0,False,No
cust010290,68,female,france,2021-08-25,49.74,14396.01,0,False,No
cust010291,61,male,australia,2018-08-03,82.41,4572.16,0,False,No
cust010292,47,male,australia,2022-11-08,33.61,4552.14,1,True,Yes
cust010293,49,female,usa,2022-06-20,45.22,17712.78,1,True,Yes
cust010294,47,female,uk,2022-08-31,34.52,7551.89,0,False,No
cust010295,18,male,brazil,2021-01-04,86.04,10355.95,0,False,No
cust010296,34,male,canada,2021-02-07,53.54,17229.94,0,False,No
cust010297,47,female,uk,2020-01-13,49.05,13662.99,0,False,No
cust010298,48,female,usa,2020-05-26,8.56,3654.77,0,False,No
cust010299,26,other,uk,2020-09-26,40.44,9947.3,0,False,No
cust010300,69,male,india,2018-11-23,96.57,19415.97,0,False,No
cust010301,25,female,india,2022-11-05,85.12,6380.42,1,True,Yes
cust010302,55,male,uk,2021-07-24,96.4,13817.88,0,False,No
cust010303,29,other,australia,2020-07-15,39.29,14063.33,0,False,No
cust010304,32,male,france,2020-12-31,1.65,3008.48,0,False,No
cust010305,35,other,usa,2020-08-07,82.97,12946.92,0,False,No
cust010306,54,male,germany,2021-10-20,36.42,10063.27,0,False,No
cust010307,40,other,canada,2018-04-03,90.51,12668.4,0,False,No
cust010308,47,other,france,2021-11-10,39.81,2494.5,0,False,No
cust010309,52,other,usa,2022-10-02,29.37,19568.97,1,True,Yes
cust010310,67,male,australia,2021-10-06,43.74,9489.61,0,False,No
cust010311,26,male,india,2022-06-22,49.86,17693.67,0,False,No
cust010312,18,other,usa,2022-03-02,60.39,13904.17,0,False,No
cust010313,70,other,usa,2020-10-02,38.94,678.84,0,False,No
cust010314,43,other,germany,2022-10-07,93.1,18987.64,0,False,No
cust010315,59,female,india,2022-02-14,94.92,18879.37,0,False,No
cust010316,41,female,australia,2019-04-09,81.52,13723.46,0,False,No
cust010317,24,female,uk,2021-06-29,84.45,12050.87,0,False,No
cust010318,42,male,france,2023-01-16,13.44,7885.24,0,False,No
cust010319,54,female,australia,2018-11-07,97.13,7087.64,0,False,No
cust010320,65,male,france,2020-03-23,86.78,1954.91,0,False,No
cust010321,26,female,india,2018-04-22,33.42,7083.97,0,False,No
cust010322,50,female,india,2020-02-09,5.16,2469.98,0,False,No
cust010323,21,other,germany,2022-07-16,19.32,16772.53,1,True,Yes
cust010324,35,female,usa,2022-11-24,6.34,6044.15,0,False,No
cust010325,19,female,canada,2023-04-20,1.02,13942.99,1,True,Yes
cust010326,53,female,india,2020-06-18,62.03,12935.15,0,False,No
cust010327,59,other,brazil,2023-01-30,37.44,4244.53,0,False,No
cust010328,52,male,canada,2022-08-01,72.03,16241.25,0,False,No
cust010329,21,male,usa,2022-03-26,13.86,9787.91,0,False,No
cust010330,52,female,canada,2019-10-23,24.87,3445.33,0,False,No
cust010331,33,other,india,2023-06-05,73.43,10808.13,0,False,No
cust010332,18,female,france,2022-03-30,21.62,6269.0,1,True,Yes
cust010333,69,female,france,2021-12-07,96.67,16988.72,1,True,Yes
cust010334,56,other,brazil,2020-12-28,87.99,9254.24,0,False,No
cust010335,35,other,india,2020-02-26,62.38,7597.68,0,False,No
cust010336,68,male,canada,2021-07-01,7.77,8081.28,1,True,Yes
cust010337,57,male,australia,2022-12-15,59.4,5814.17,0,False,No
cust010338,33,male,canada,2022-08-10,84.8,3106.89,0,False,No
cust010339,49,other,usa,2018-09-17,36.71,2585.59,1,True,Yes
cust010340,45,female,australia,2020-07-21,40.48,889.26,1,True,Yes
cust010341,18,other,usa,2019-01-21,27.25,8074.63,1,True,Yes
cust010342,68,male,uk,2021-07-15,47.82,10919.56,0,False,No
cust010343,38,female,australia,2021-01-22,27.5,10508.52,1,True,Yes
cust010344,52,other,usa,2019-03-06,50.9,6391.94,0,False,No
cust010345,49,female,usa,2019-01-04,83.02,10958.26,0,False,No
cust010346,28,other,australia,2020-11-11,33.23,18952.04,0,False,No
cust010347,28,female,australia,2020-06-29,84.51,19653.5,0,False,No
cust010348,41,other,germany,2018-01-27,69.22,7626.64,0,False,No
cust010349,22,female,australia,2020-01-09,28.09,13300.03,0,False,No
cust010350,30,female,germany,2018-08-28,98.08,12571.63,0,False,No
cust010351,23,female,brazil,2018-06-15,88.16,6649.16,0,False,No
cust010352,40,male,australia,2022-05-06,40.7,18134.88,0,False,No
cust010353,57,other,uk,2022-11-08,75.69,19630.07,0,False,No
cust010354,35,male,usa,2021-07-24,77.48,9025.46,0,False,No
cust010355,70,female,uk,2018-07-09,53.11,18020.26,0,False,No
cust010356,63,male,brazil,2023-06-06,55.16,5182.41,0,False,No
cust010357,20,female,australia,2023-03-10,43.56,10374.69,1,True,Yes
cust010358,55,other,india,2020-05-26,9.67,14900.88,1,True,Yes
cust010359,27,female,france,2022-04-30,10.94,8157.86,0,False,No
cust010360,68,female,canada,2018-10-25,80.46,9404.65,0,False,No
cust010361,47,other,india,2020-11-12,84.2,6903.44,1,True,Yes
cust010362,27,other,australia,2023-04-01,95.76,4268.42,0,False,No
cust010363,56,male,france,2019-02-22,3.83,17461.29,0,False,No
cust010364,44,male,france,2020-01-22,75.22,4716.48,0,False,No
cust010365,23,male,canada,2020-06-17,98.47,10095.37,0,False,No
cust010366,25,male,brazil,2022-10-02,95.11,10150.07,0,False,No
cust010367,37,other,uk,2022-09-28,47.19,9037.86,0,False,No
cust010368,52,male,india,2019-10-03,33.49,10720.66,0,False,No
cust010369,55,female,india,2020-03-08,45.26,831.26,0,False,No
cust010370,45,female,india,2019-03-02,26.04,4341.14,1,True,Yes
cust010371,65,female,canada,2019-09-20,86.74,12017.51,0,False,No
cust010372,53,male,australia,2020-05-11,76.37,19140.84,1,True,Yes
cust010373,55,female,uk,2021-01-17,64.4,19653.94,0,False,No
cust010374,62,male,uk,2020-02-21,31.18,3806.72,0,False,No
cust010375,53,other,brazil,2021-06-18,40.33,9468.91,0,False,No
cust010376,32,male,usa,2022-05-19,89.54,11242.81,0,False,No
cust010377,35,male,india,2018-01-17,29.22,14878.42,1,True,Yes
cust010378,62,other,india,2019-03-31,50.58,3326.43,1,True,Yes
cust010379,42,male,germany,2021-03-13,57.68,18236.75,0,False,No
cust010380,64,other,germany,2021-06-04,84.26,11777.52,0,False,No
cust010381,18,male,canada,2019-06-14,37.71,1830.88,1,True,Yes
cust010382,52,female,france,2022-09-07,46.96,15066.38,0,False,No
cust010383,47,male,brazil,2019-09-13,36.03,4785.39,0,False,No
cust010384,20,other,germany,2020-03-07,93.14,16448.96,0,False,No
cust010385,64,other,france,2020-09-03,63.83,2821.99,0,False,No
cust010386,44,other,usa,2019-02-19,14.49,2154.07,0,False,No
cust010387,49,male,usa,2023-06-12,61.63,2399.7,0,False,No
cust010388,51,male,india,2022-05-06,84.26,19860.0,0,False,No
cust010389,20,other,brazil,2022-10-16,36.63,9128.03,1,True,Yes
cust010390,69,other,germany,2021-05-31,71.17,18749.34,0,False,No
cust010391,21,other,brazil,2020-10-20,89.41,1246.08,0,False,No
cust010392,62,female,germany,2020-12-08,16.91,15116.48,1,True,Yes
cust010393,50,other,france,2021-02-27,68.89,2751.05,0,False,No
cust010394,47,other,germany,2020-04-06,50.21,15638.21,0,False,No
cust010395,22,female,france,2021-08-24,21.88,17438.62,1,True,Yes
cust010396,67,female,uk,2020-02-14,5.3,15665.68,0,False,No
cust010397,49,other,usa,2018-11-23,61.58,6372.47,0,False,No
cust010398,28,female,germany,2022-11-08,72.09,15669.08,0,False,No
cust010399,42,female,usa,2019-06-30,93.39,7418.72,0,False,No
cust010400,22,other,brazil,2022-05-09,68.6,12092.06,0,False,No
cust010401,58,female,uk,2018-11-18,52.52,17819.29,0,False,No
cust010402,68,female,brazil,2021-06-02,0.32,5714.02,1,True,Yes
cust010403,20,other,usa,2018-09-10,53.83,3648.04,0,False,No
cust010404,53,other,usa,2019-06-26,90.79,12987.14,0,False,No
cust010405,40,other,canada,2023-02-16,47.79,16312.57,0,False,No
cust010406,47,other,usa,2020-12-22,45.09,11217.19,0,False,No
cust010407,35,other,india,2022-06-23,0.28,7377.44,1,True,Yes
cust010408,68,female,france,2020-05-02,13.88,13824.8,0,False,No
cust010409,65,other,germany,2020-07-26,47.9,6104.98,0,False,No
cust010410,24,male,uk,2019-01-10,46.78,4271.63,0,False,No
cust010411,62,male,france,2020-10-29,92.51,1174.06,0,False,No
cust010412,64,female,canada,2022-03-12,86.54,10276.04,1,True,Yes
cust010413,58,other,brazil,2023-03-04,61.89,6121.85,0,False,No
cust010414,32,other,usa,2019-09-14,96.67,5708.83,0,False,No
cust010415,53,male,india,2022-01-24,58.89,19868.99,0,False,No
cust010416,59,female,india,2018-12-21,88.11,10772.96,0,False,No
cust010417,44,other,brazil,2018-09-17,99.04,14057.26,1,True,Yes
cust010418,23,female,australia,2023-01-08,20.87,8171.36,0,False,No
cust010419,58,male,india,2023-05-01,33.45,6945.87,0,False,No
cust010420,30,other,uk,2020-06-19,76.05,11726.83,0,False,No
cust010421,25,female,australia,2018-12-09,3.81,17561.22,0,False,No
cust010422,35,female,canada,2018-10-09,29.68,19941.79,0,False,No
cust010423,33,male,uk,2019-06-01,95.42,18816.56,0,False,No
cust010424,28,female,india,2021-01-20,81.11,4490.21,0,False,No
cust010425,40,other,brazil,2018-03-21,53.26,4563.62,0,False,No
cust010426,20,other,canada,2018-10-04,25.97,12257.94,0,False,No
cust010427,46,other,canada,2023-03-03,4.08,19392.23,0,False,No
cust010428,34,male,uk,2020-04-01,91.87,7677.27,0,False,No
cust010429,36,female,france,2020-07-08,51.54,9375.78,0,False,No
cust010430,57,other,brazil,2021-05-13,88.22,13803.18,0,False,No
cust010431,45,female,germany,2019-10-11,27.81,8992.14,1,True,Yes
cust010432,60,female,germany,2019-12-05,42.9,19190.77,0,False,No
cust010433,68,female,france,2021-02-25,17.53,1882.57,0,False,No
cust010434,29,other,usa,2021-06-03,88.06,17944.05,0,False,No
cust010435,26,other,france,2018-11-28,87.17,10268.44,0,False,No
cust010436,20,female,usa,2019-07-10,65.97,11310.92,1,True,Yes
cust010437,34,male,india,2022-05-04,6.94,11957.11,0,False,No
cust010438,63,male,france,2020-06-16,1.36,6567.25,0,False,No
cust010439,31,male,germany,2020-12-12,93.23,6150.5,0,False,No
cust010440,52,other,france,2022-09-05,93.98,5077.67,0,False,No
cust010441,59,female,france,2020-01-04,31.46,12605.31,0,False,No
cust010442,44,male,france,2022-02-23,76.16,10077.62,0,False,No
cust010443,21,male,australia,2018-06-27,88.21,900.78,0,False,No
cust010444,35,other,usa,2020-10-15,92.22,4006.53,0,False,No
cust010445,30,female,uk,2019-10-02,88.42,8077.18,0,False,No
cust010446,67,other,germany,2022-09-01,83.28,13466.14,0,False,No
cust010447,32,other,australia,2020-09-12,17.59,18369.15,1,True,Yes
cust010448,20,male,uk,2020-03-27,24.55,4958.39,1,True,Yes
cust010449,44,female,france,2020-05-26,81.42,2206.88,0,False,No
cust010450,55,female,uk,2018-03-16,22.2,10123.18,1,True,Yes
cust010451,20,other,uk,2022-05-23,83.05,3034.93,1,True,Yes
cust010452,24,female,france,2021-05-08,54.77,14253.69,0,False,No
cust010453,55,female,canada,2021-09-25,86.06,18717.75,0,False,No
cust010454,64,male,usa,2019-09-29,78.46,13091.29,1,True,Yes
cust010455,51,female,france,2020-08-29,43.36,2330.99,0,False,No
cust010456,49,other,canada,2022-02-14,70.97,19855.47,0,False,No
cust010457,62,male,usa,2021-08-25,73.68,432.55,0,False,No
cust010458,29,other,germany,2019-10-07,49.63,12331.47,0,False,No
cust010459,53,other,brazil,2021-10-13,68.97,14422.54,0,False,No
cust010460,30,male,brazil,2022-08-16,55.81,4544.87,0,False,No
cust010461,28,male,france,2019-02-11,94.22,13963.66,0,False,No
cust010462,70,female,uk,2020-02-04,23.68,6514.2,1,True,Yes
cust010463,21,other,france,2020-07-05,92.19,17760.96,0,False,No
cust010464,25,female,uk,2018-05-15,40.51,862.31,0,False,No
cust010465,34,male,germany,2023-02-13,4.85,5749.97,0,False,No
cust010466,19,female,canada,2023-05-01,62.91,11725.47,0,False,No
cust010467,44,female,india,2020-07-27,63.38,14373.93,0,False,No
cust010468,59,female,france,2021-03-24,1.9,2191.2,1,True,Yes
cust010469,45,other,australia,2023-02-23,35.95,3181.71,1,True,Yes
cust010470,30,female,brazil,2019-10-18,7.53,12855.19,0,False,No
cust010471,34,male,uk,2021-10-08,81.53,15077.27,0,False,No
cust010472,28,other,australia,2018-01-31,81.7,13350.55,0,False,No
cust010473,40,male,brazil,2022-12-02,73.53,5508.4,0,False,No
cust010474,58,other,brazil,2021-05-12,99.3,3745.0,0,False,No
cust010475,65,male,usa,2021-02-28,21.45,5849.54,1,True,Yes
cust010476,61,female,australia,2018-05-23,97.53,19766.94,0,False,No
cust010477,51,other,germany,2022-06-05,79.49,12618.25,0,False,No
cust010478,69,male,france,2018-04-12,52.01,19415.35,0,False,No
cust010479,64,male,usa,2019-07-15,69.56,18900.13,0,False,No
cust010480,58,male,brazil,2019-05-20,31.66,6742.12,0,False,No
cust010481,36,other,canada,2019-07-26,85.47,3082.11,0,False,No
cust010482,63,male,canada,2022-05-08,94.59,10198.74,0,False,No
cust010483,51,female,brazil,2020-07-24,92.64,6802.18,0,False,No
cust010484,36,other,usa,2022-02-07,71.6,9709.21,0,False,No
cust010485,48,female,germany,2022-10-21,62.68,10137.01,0,False,No
cust010486,66,female,canada,2021-07-27,96.71,13872.9,0,False,No
cust010487,27,other,india,2020-09-11,25.13,18202.57,0,False,No
cust010488,24,other,usa,2019-08-29,29.4,7494.94,0,False,No
cust010489,68,other,uk,2021-07-09,10.21,18009.33,1,True,Yes
cust010490,54,female,canada,2021-05-06,28.61,5252.46,1,True,Yes
cust010491,57,other,germany,2018-12-22,92.03,16129.98,0,False,No
cust010492,22,female,canada,2019-05-23,14.11,15409.56,1,True,Yes
cust010493,50,male,france,2018-09-21,91.3,1662.37,0,False,No
cust010494,56,female,usa,2019-12-16,82.52,10993.66,0,False,No
cust010495,67,male,canada,2022-11-10,66.92,9907.8,0,False,No
cust010496,18,female,australia,2018-05-27,69.78,778.55,0,False,No
cust010497,54,male,australia,2021-03-19,76.27,763.54,0,False,No
cust010498,51,other,canada,2022-08-25,45.53,3104.2,0,False,No
cust010499,40,female,australia,2021-10-21,82.36,6341.85,0,False,No
cust010500,27,male,canada,2021-08-25,45.41,8632.14,0,False,No
cust010501,35,male,brazil,2019-06-28,77.25,9674.77,0,False,No
cust010502,67,male,france,2020-11-18,78.9,1562.81,0,False,No
cust010503,22,other,india,2019-03-20,19.16,11075.53,0,False,No
cust010504,59,female,india,2021-06-03,94.71,1587.68,0,False,No
cust010505,52,other,canada,2020-07-10,4.31,3215.36,0,False,No
cust010506,19,other,brazil,2021-06-22,64.12,8039.96,0,False,No
cust010507,64,male,germany,2021-11-16,82.56,1531.47,0,False,No
cust010508,58,male,uk,2018-05-31,19.64,6070.53,1,True,Yes
cust010509,58,male,uk,2019-09-24,62.67,13734.94,0,False,No
cust010510,23,female,canada,2020-11-12,12.42,18881.71,1,True,Yes
cust010511,53,other,india,2020-10-12,34.1,14292.06,0,False,No
cust010512,47,male,brazil,2021-07-25,52.42,4532.89,1,True,Yes
cust010513,19,female,usa,2022-10-19,84.62,16382.94,0,False,No
